,artist,song,artist_followers,release_date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
6769,W.A.S.P.,Hold On To My Heart,14927,2017-11-17,0.547,0.374,251307,0.306,0.000549,3,0.0655,-14.814,1,0.0352,84.737,4,0.119,0
6770,Kid Rock,Born 2 B A Hick,372179,2000-05-23,0.592,0.481,102067,0.846,9.47e-06,9,0.156,-5.255,1,0.162,84.303,4,0.801,22
6771,Chaka Khan,And The Melody Still Lingers On (Night In Tunisia),258646,1996-11-08,0.381,0.619,304133,0.624,0.0383,0,0.0951,-9.922,0,0.0485,96.903,4,0.633,34
6772,INXS,Original Sin,2491,2016-08-06,0.101,0.743,206948,0.865,0.0,8,0.0508,-2.768,1,0.0637,92.012,4,0.839,49
6773,Black Sabbath,Odin's Court,114,2013-01-15,0.193,0.441,198493,0.522,2.78e-06,1,0.0771,-9.119,1,0.0291,139.785,4,0.531,0
6774,Chaka Khan,Telephone,3757210,2009-01-01,0.00748,0.827,220627,0.821,0.0015,3,0.115,-5.864,1,0.0419,122.017,4,0.684,65
6775,Uriah Heep,Against The Odds,966715,2016-10-14,0.198,0.58,206360,0.498,0.0,1,0.132,-6.901,1,0.0277,116.271,4,0.111,67
6776,Elvis Presley,"Cindy, Cindy",362200,2014-03-28,0.576,0.724,243067,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324,70
6777,Deep Purple,Under The Gun,926202,2013-01-01,0.0048,0.633,267920,0.584,1.24e-06,8,0.222,-6.681,0,0.257,124.069,4,0.354,64
6778,Ugly Kid Joe,Strange,255797,2015-04-07,0.968,0.441,208227,0.379,0.262,2,0.639,-9.545,1,0.0449,174.118,3,0.105,77
6779,Utopia,Love Is The Answer,408851,2014-01-01,0.0379,0.693,224867,0.435,0.0,4,0.0767,-5.714,0,0.0907,105.214,4,0.828,38
6780,Koes Plus,Bis Sekolah,164,1990-06-01,0.51,0.787,236844,0.83,2.79e-06,2,0.148,-6.729,1,0.0544,129.518,4,0.938,2
6781,Christina Aguilera,Over The River And Through The Woods,41554,2010-08-20,0.732,0.789,118960,0.634,7.75e-05,7,0.386,-7.485,1,0.0454,109.017,4,0.87,26
6782,Alabama,I Saw The Time,152083,1969,0.731,0.311,260666,0.0264,0.00205,0,0.156,-21.644,1,0.037,120.653,4,0.139,59
6783,David Allan Coe,Maria Is A Mystery,146595,1977,0.782,0.458,211053,0.382,0.0,5,0.168,-11.404,1,0.0344,140.655,4,0.564,7
6784,Maroon 5,Soap Disco,4997,1997-08-08,0.014,0.503,160067,0.848,1.3e-05,0,0.555,-4.523,1,0.033,132.913,4,0.426,30
6785,Lionel Richie,Road To Heaven,777681,2010,0.289,0.756,278493,0.71,0.0,7,0.137,-8.224,1,0.0495,129.984,4,0.885,48
6786,Kate Bush,The Long And Winding Road,4846129,1970-05-08,0.756,0.299,218187,0.329,0.0105,3,0.0559,-10.096,1,0.0279,132.282,4,0.392,53
6787,Soundgarden,Taree,876411,2012-11-13,0.000104,0.551,218307,0.838,0.135,5,0.183,-4.406,1,0.0301,112.055,4,0.521,25
6788,Ray Boltz,Oiou,58,2005-01-14,0.745,0.559,155507,0.418,5.47e-06,7,0.252,-11.841,1,0.0302,110.586,4,0.792,0
6789,Pitbull,Mr. Worldwide,4451681,2011-06-17,0.0567,0.779,84320,0.912,1.8e-05,8,0.332,-3.268,0,0.0866,129.98,4,0.762,37
6790,Kenny Rogers,Runaway Girl,44588,1961,0.737,0.505,147560,0.292,8.11e-06,2,0.298,-13.465,1,0.0334,114.114,4,0.547,29
6791,Soundgarden,Fell On Black Days,876411,1994-03-09,0.00165,0.573,283027,0.75,0.000285,4,0.131,-5.718,0,0.0272,101.049,3,0.544,61
6792,Meat Loaf,Don't Leave Your Mark On Me,217540,1984,0.299,0.624,246667,0.606,0.0,1,0.0651,-12.931,1,0.0376,108.623,4,0.53,11
6793,Justin Bieber,Trust Issues Remix,2006,2016-08-02,0.0497,0.528,212422,0.658,0.0,1,0.183,-5.108,0,0.0357,103.708,4,0.302,23
6794,Overkill,No Lights,39868,2015-03-24,0.00522,0.494,174691,0.933,0.0,1,0.347,-3.241,1,0.0799,140.048,4,0.733,44
6795,Michael Bolton,Silent Night,1629404,2015-10-30,0.934,0.186,193227,0.107,0.0,5,0.297,-14.802,1,0.0347,107.095,4,0.149,59
6796,Kylie Minogue,Sparks,453318,2007-11-19,0.0521,0.466,264373,0.759,0.0,8,0.0587,-4.978,0,0.199,160.033,4,0.328,69
6797,Lynyrd Skynyrd,Edge Of Forever,49602,2017-10-27,0.475,0.559,163768,0.527,0.918,1,0.107,-11.169,0,0.0302,140.048,4,0.754,44
6798,Ne-Yo,So Sick,2414266,2006-01-01,0.273,0.699,207187,0.592,0.0,6,0.202,-8.298,1,0.262,94.933,4,0.589,71
6799,Marianne Faithfull,She's Got A Problem,9568,1975,0.173,0.719,161480,0.572,1.23e-05,9,0.184,-10.142,1,0.0441,116.296,4,0.813,31
6800,Alan Parsons Project,La Sagrada Familia,229362,1987,0.591,0.597,527747,0.376,2.55e-05,7,0.0416,-10.829,0,0.0384,119.998,4,0.153,32
6801,Paul McCartney,Ecce Cor Meum,1053126,2006-01-01,0.937,0.227,890013,0.239,0.807,0,0.0551,-15.477,1,0.0387,124.605,4,0.049,2
6802,Alison Krauss,It's Over,1584526,2007-10-11,1.41e-05,0.468,218133,0.996,0.0,11,0.26,-3.027,0,0.179,75.978,4,0.094,64
6803,Ten Years After,No Title,3397155,2015-01-09,0.203,0.483,216280,0.491,0.0,2,0.106,-5.041,1,0.0582,95.237,4,0.787,54
6804,Ne-Yo,The Lady In My Life,4084787,1982-11-30,0.369,0.66,300107,0.344,0.000107,9,0.0589,-13.93,0,0.0489,146.034,4,0.436,53
6805,Guided By Voices,Johnny Appleseed,13941,2001-07-24,0.377,0.678,243960,0.567,2.95e-05,9,0.144,-8.654,0,0.0332,103.989,4,0.418,41
6806,Tim McGraw,Carry On,1577134,2017-08-25,0.768,0.735,129720,0.197,0.000276,3,0.296,-13.378,0,0.537,147.899,4,0.383,81
6807,Ocean Colour Scene,These Are The Ones,107056,2010-01-01,0.0188,0.573,175173,0.721,0.00103,7,0.0956,-7.68,1,0.0283,120.826,4,0.592,6
6808,Richard Marx,When You Loved Me,56266,2016-02-12,0.463,0.452,216907,0.4,1.73e-05,10,0.101,-8.741,0,0.169,137.238,4,0.0958,55
6809,Linda Ronstadt,Keep Me From Blowing Away,122797,1974,0.773,0.444,190267,0.14,0.000515,2,0.173,-13.758,1,0.0299,93.914,3,0.122,21
6810,Elvis Costello,Ascension Day,13879,2009-05-05,0.0767,0.476,449333,0.495,0.452,1,0.213,-8.648,0,0.0419,121.989,4,0.0438,32
6811,Bee Gees,Breakout,4100307,2008-01-01,0.018,0.599,213453,0.893,0.0,1,0.0772,-4.404,0,0.0376,107.033,4,0.591,57
6812,Sam Smith,I've Told You Now,4159046,2014-01-01,0.594,0.409,210369,0.392,4.88e-05,4,0.0959,-8.047,0,0.0535,82.258,4,0.185,61
6813,Rod Stewart,(If Loving You Is Wrong) I Don't Want To Be Right,3906,2008-04-22,0.283,0.502,216800,0.451,0.0,4,0.154,-7.423,0,0.0438,140.474,4,0.531,45
6814,Engelbert Humperdinck,How Do I Stop Loving You,65329,2011-06-12,0.771,0.2,289000,0.212,2.41e-06,5,0.13,-15.086,0,0.0335,73.612,4,0.105,21
6815,Chris Rea,I'm In My Car,5126624,1975-11-21,0.879,0.201,198467,0.611,0.165,7,0.388,-10.549,1,0.0483,142.316,3,0.527,24
6816,Fleetwood Mac,As Long As You Follow,1575505,1988-11-21,0.237,0.6,258053,0.646,0.0,5,0.466,-6.876,1,0.0228,102.728,4,0.501,48
6817,Dolly Parton,I Dreamed Of A Hillbilly Heaven,401657,1993-07-14,0.606,0.521,212333,0.571,0.0,4,0.108,-6.153,1,0.0637,121.859,4,0.42,22
6818,Meat Loaf,"You're Right, I Was Wrong",28,2015-07-01,0.633,0.722,206627,0.534,0.0,9,0.0733,-6.729,0,0.043,131.833,4,0.951,0
6819,Hillsong,A Million Suns,1262062,2013-02-26,0.15,0.244,305800,0.778,0.000139,2,0.174,-5.494,1,0.045,173.958,4,0.234,37
6820,Indigo Girls,Airplane,334411,1967,0.486,0.551,150640,0.293,0.000273,2,0.0864,-12.503,1,0.0272,106.798,4,0.322,70
6821,Erasure,Oh L'amour,207698,1992-11-24,0.105,0.611,187733,0.775,0.0453,3,0.0562,-10.938,1,0.0298,121.252,4,0.787,43
6822,Santana,One With The Sun,170919,2011-04-11,0.251,0.766,240773,0.687,0.0,9,0.213,-6.576,0,0.174,99.049,4,0.514,53
6823,Joni Mitchell,A Case Of You,285249,1971-06-22,0.9,0.693,263480,0.201,0.0,1,0.112,-9.903,1,0.0288,100.836,4,0.679,61
6824,Pharrell Williams,Broken Glass,1890435,2016-12-09,0.316,0.514,233813,0.673,1.62e-06,2,0.13,-7.291,0,0.0504,99.934,4,0.118,71
6825,HIM,Sweet Pandemonium,247574,2014-12-15,0.00108,0.403,345908,0.794,0.236,9,0.248,-4.827,0,0.0346,74.008,4,0.288,29
6826,Ufo,Back Door Man,1919955,1967-01-04,0.287,0.476,212427,0.612,0.000252,9,0.0877,-7.01,1,0.0335,177.233,4,0.909,52
6827,Xavier Rudd,A 4Th World,8,2013-09-03,0.977,0.511,369345,0.366,0.0,2,0.192,-7.806,0,0.158,103.537,4,0.0726,0
6828,Rush,Marc Live,37623,2013-04-02,0.426,0.528,337880,0.466,0.000157,0,0.269,-11.168,0,0.05,122.723,4,0.318,35
6829,Lady Gaga,Reel Cool,5144,2017-10-13,0.022,0.573,240217,0.925,0.825,7,0.0457,-6.334,1,0.0639,156.838,4,0.646,17
6830,John Legend,Do What I Gotta Do,66604,2014-06-19,0.585,0.542,217013,0.537,0.0,0,0.107,-7.787,1,0.364,180.392,4,0.679,52
6831,Yngwie Malmsteen,Queen In Love,5126634,1995-11-06,0.097,0.452,289813,0.912,0.0,8,0.0982,-5.986,1,0.0822,139.072,4,0.522,41
6832,Jason Mraz,Too Much Food,2001414,2002-10-15,0.0271,0.627,221425,0.925,0.0,2,0.159,-4.441,1,0.0476,99.992,4,0.55,34
6833,Janis Joplin,My Baby,10853,2017-08-25,0.0424,0.942,215423,0.559,0.0,10,0.0938,-6.406,0,0.0638,133.01,4,0.582,68
6834,Queen,Don't Try So Hard,61981,2013-05-14,0.552,0.504,224853,0.516,1.25e-06,11,0.0892,-10.584,1,0.0317,143.948,4,0.383,21
6835,Carly Simon,Island,1025932,2001-05-15,0.0108,0.646,200307,0.778,0.00654,4,0.144,-6.222,0,0.0273,114.647,4,0.782,71
6836,Indigo Girls,Redemption Song,3754569,1980,0.578,0.684,233560,0.248,0.0,0,0.0643,-10.505,1,0.0435,116.002,4,0.621,58
6837,Neil Young,Dreamin' Man,811073,1992-11-02,0.58,0.704,276827,0.262,0.0384,7,0.116,-16.93,1,0.0277,101.905,4,0.405,39
6838,Nick Cave,Something's Gotten Hold Of My Heart,29485,1975,0.00233,0.533,215640,0.403,0.0184,7,0.0607,-13.615,1,0.0251,88.18,4,0.434,33
6839,Whiskeytown,Empty Baseball Park,33228,1995-09-29,0.0484,0.551,174800,0.351,0.000249,4,0.058,-9.689,1,0.0367,121.636,4,0.676,15
6840,Devo,Buttered Beauties,303,2016-04-19,0.0663,0.563,218400,0.54,0.0,4,0.0785,-8.706,0,0.0392,96.593,4,0.45,18
6841,Morrissey,Good Looking Man About Town,372679,2009-10-26,0.116,0.496,172413,0.879,0.042,6,0.179,-4.94,1,0.0317,135.976,4,0.895,23
6842,America,The Winter Of Our Love,126585,1981,0.443,0.582,232320,0.597,8.33e-06,6,0.326,-11.708,0,0.0446,167.212,4,0.918,1
6843,Unseen,Scream Out,4021924,2015-11-13,0.00866,0.494,189701,0.707,0.000211,0,0.08,-7.306,1,0.0353,142.011,4,0.336,40
6844,Josh Groban,Changing Colours,255874,2013-02-05,0.694,0.415,287853,0.379,0.0,2,0.0881,-8.423,1,0.0314,136.66,3,0.226,29
6845,Judas Priest,Monsters Of Rock,684744,1988-05-03,0.0145,0.374,329227,0.783,0.00387,9,0.0679,-5.921,1,0.0559,120.265,4,0.426,26
6846,Yellowcard,Everywhere,285148,2016-02-26,0.0542,0.779,153429,0.455,0.0,1,0.177,-15.025,1,0.28,140.181,4,0.197,74
6847,Les Miserables,In My Life(London),66,2009-05-26,0.968,0.24,317067,0.256,0.0377,10,0.258,-11.408,1,0.0352,82.234,4,0.121,26
6848,Pet Shop Boys,It Must Be Obvious,283,2014-05-12,0.134,0.561,264657,0.67,0.497,8,0.259,-7.471,0,0.0265,119.981,4,0.0685,0
6849,Billy Joel,Allentown,819864,1982,0.127,0.69,230160,0.837,7.2e-06,7,0.102,-8.312,1,0.0289,113.817,4,0.967,48
6850,Jimi Hendrix,Mannish Boy,410272,1977,0.44,0.598,321133,0.735,0.000215,2,0.681,-10.882,1,0.0973,111.129,3,0.615,60
6851,Marillion,White Feather,324014,2009-01-01,0.000185,0.572,184240,0.886,3.95e-05,9,0.245,-4.478,1,0.0534,111.606,4,0.702,25
6852,Ne-Yo,Not Perfect,469515,2015-01-01,0.0305,0.555,187973,0.79,0.0,3,0.094,-5.777,1,0.0507,79.016,4,0.53,42
6853,Hollies,Long Dark Road,6872,2010-01-01,0.56,0.498,190240,0.663,0.0,10,0.148,-5.691,1,0.0421,139.926,4,0.418,49
6854,Neil Sedaka,What Am I Gonna Do,560469,2001-10-29,0.275,0.69,280000,0.475,0.0,10,0.0951,-4.702,0,0.052,145.597,4,0.536,45
6855,Carly Simon,Black Honeymoon,1,2017-06-01,0.0259,0.58,221284,0.811,0.0,5,0.192,-5.958,1,0.0325,129.925,4,0.333,0
6856,Santana,Stormy,151,2017-01-09,0.13,0.0925,201132,0.997,0.995,5,0.826,-17.128,1,0.0726,88.655,3,1e-05,57
6857,Bonnie Raitt,Can't Get Enough,1870917,2010-01-01,0.223,0.48,219440,0.638,0.0,0,0.0986,-8.654,0,0.301,94.059,4,0.215,55
6858,Ella Fitzgerald,Alexander's Ragtime Band,127,2008,0.947,0.717,183600,0.467,0.139,5,0.403,-9.927,1,0.0905,99.953,4,0.967,28
6859,King Diamond,This Place Is Terrible,95054,2000,0.000744,0.495,334200,0.959,0.0122,9,0.174,-7.107,1,0.0624,157.085,4,0.403,10
6860,Radiohead,A Punch-Up At The Wedding,2525483,2003,0.0786,0.603,297333,0.507,0.0531,11,0.0919,-9.965,0,0.0266,79.039,4,0.568,49
6861,Chicago,Doin' Business,76134,2015-05-19,0.0371,0.776,59760,0.303,0.0352,1,0.0936,-14.041,1,0.0953,152.031,4,0.464,19
6862,UB40,Love Is All Is Alright,595192,1982,0.13,0.909,297040,0.255,0.0172,0,0.293,-19.032,0,0.0461,130.102,4,0.955,19
6863,Alabama,Is The Magic Still There,244242,1997,0.21,0.78,195427,0.621,0.0,1,0.0866,-7.857,1,0.0277,113.589,4,0.899,6
6864,Paul McCartney,If You Wanna,1290036,2015-08-07,0.913,0.679,236787,0.321,0.0,11,0.711,-8.403,1,0.0396,117.622,4,0.362,67
6865,Aiza Seguerra,If We Try,67464,2017-04-21,0.00966,0.589,203880,0.819,0.00136,2,0.24,-6.385,1,0.0376,125.975,4,0.403,49
6866,Overkill,Nothing To Die For,106467,1989-10-10,0.00142,0.371,262387,0.813,0.14,4,0.468,-12.471,1,0.0535,103.06,4,0.645,27
6867,Pearl Jam,Fortunate Son,1353456,1969,0.194,0.644,140773,0.672,0.00259,0,0.154,-7.53,1,0.0411,132.755,4,0.624,72
6868,R. Kelly,How Did You Manage,1211530,2004-08-23,0.632,0.535,225267,0.429,0.0,7,0.0988,-7.016,1,0.0798,114.25,4,0.178,25
6869,Oasis,Digsy's Dinner,1872119,1994-08-29,0.00111,0.299,152267,0.979,0.843,2,0.0615,-3.964,1,0.101,139.498,4,0.0661,29
6870,Aerosmith,Just Push Play,2721970,2001,0.005,0.517,214333,0.89,1.47e-05,9,0.0824,-4.033,1,0.0539,118.009,4,0.632,60
6871,Tool,Parabola,29261,2012-12-11,3.24e-05,0.326,186493,0.988,0.755,9,0.233,-7.907,0,0.0639,116.235,4,0.167,20
6872,Iron Maiden,Bring Your Daughter To The Slaughter,2113645,1990-10-01,0.0411,0.28,283907,0.902,0.0,9,0.256,-5.981,1,0.0636,146.499,4,0.533,32
6873,Matt Monro,When Sunny Gets Blue,29856,2009-01-01,0.846,0.569,282320,0.117,0.852,5,0.0978,-22.741,1,0.0446,60.483,4,0.101,60
6874,America,She's A Liar,5264,2011-07-19,0.0417,0.416,181960,0.756,1.34e-06,2,0.32,-5.021,1,0.0424,204.073,4,0.588,3
6875,Dave Matthews Band,Rye Whiskey,107566,2010-06-11,0.525,0.632,209373,0.453,0.000448,7,0.143,-12.257,1,0.0301,112.069,4,0.461,43
6876,Nazareth,Other Side Of You,8661,2017-10-06,0.353,0.44,280493,0.388,0.0173,7,0.135,-8.926,1,0.0333,146.192,3,0.584,35
6877,John Legend,Wake Up Everybody,2578584,2010-09-17,0.536,0.638,264867,0.467,0.0,3,0.298,-7.787,0,0.0522,94.089,4,0.657,52
6878,Chuck Berry,Wee Wee Hours,1847654,1955,0.856,0.29,180933,0.0874,0.000957,0,0.109,-16.119,1,0.0346,114.997,4,0.0734,55
6879,Kim Wilde,Dream Sequence,22322,2017-01-09,0.22,0.45,264000,0.848,0.829,8,0.109,-7.499,0,0.152,159.944,4,0.441,38
6880,Bing Crosby,Everywhere You Go,1258302,1999-02-26,0.508,0.595,230827,0.393,0.0,2,0.153,-9.909,1,0.0292,137.744,4,0.2,49
6881,Little Mix,Madhouse,370963,1985-10,0.0267,0.326,259760,0.878,0.00384,9,0.798,-10.615,1,0.105,163.571,4,0.492,50
6882,Kirk Franklin,Where The Spirit Is,623132,2002-01-01,0.887,0.411,141133,0.314,8.18e-05,10,0.349,-15.295,1,0.0292,96.957,3,0.134,43
6883,Pearl Jam,Daughter,706076,2013-01-01,0.88,0.38,253013,0.524,0.00739,0,0.116,-11.007,1,0.0454,146.961,4,0.436,64
6884,Ramones,Strength To Endure,851140,1992-01-01,0.00228,0.52,179400,0.926,0.000554,0,0.189,-6.076,1,0.0327,150.815,4,0.924,25
6885,XTC,Respectable Street,65830,1980-09-12,0.0326,0.638,217960,0.845,1.74e-06,11,0.296,-6.524,0,0.0453,126.41,4,0.704,37
6886,Olly Murs,That's Alright With Me,327191,2015-08-21,0.055,0.618,216493,0.722,1.11e-05,0,0.0645,-7.068,1,0.0798,169.979,4,0.669,46
6887,Iggy Pop,Down On The Street,152565,1970,0.000107,0.591,223760,0.746,0.527,2,0.195,-7.066,1,0.0265,131.377,4,0.857,43
6888,Men At Work,Giving Up,19718,2017-10-06,0.969,0.614,182241,0.234,0.00115,1,0.109,-10.111,0,0.0512,149.581,4,0.326,55
6889,Howard Jones,Wedding Song,863,2016-11-28,0.308,0.48,206500,0.465,0.0,8,0.205,-8.864,1,0.03,76.071,4,0.103,47
6890,Fleetwood Mac,Coming Home,389155,2015-06-15,0.689,0.658,238560,0.179,0.0,8,0.17,-10.866,1,0.0448,128.128,4,0.191,73
6891,Christmas Songs,Jolly Old St. Nicholas,56924,1962,0.87,0.502,292640,0.26,1.48e-05,3,0.0735,-17.574,1,0.028,103.801,4,0.328,39
6892,Luther Vandross,Evergreen,6770,2017-10-27,0.456,0.705,192933,0.347,0.000796,9,0.0515,-6.516,1,0.0502,72.916,4,0.535,60
6893,Queen,Sail Away Sweet Sister,5126634,1980-06-27,0.825,0.528,213427,0.508,0.0,9,0.0889,-6.801,1,0.0262,80.346,4,0.205,30
6894,Ray Boltz,I Go To The River,33,2001-04-01,0.838,0.359,419267,0.0972,4.34e-05,2,0.105,-19.696,1,0.0327,103.311,4,0.206,0
6895,Rush,Middletown Dreams,581914,1985-01-01,0.0186,0.55,315373,0.889,0.000132,9,0.316,-6.889,0,0.0648,139.481,4,0.5,28
6896,Twenty One Pilots,Ode To Sleep,5428670,2013,0.00891,0.446,308388,0.76,0.000108,7,0.232,-3.608,1,0.0453,150.033,4,0.512,67
6897,Kirsty Maccoll,England 2 Colombia 0,17150,1999-01-01,0.339,0.719,225867,0.831,8.27e-06,9,0.705,-6.758,1,0.0709,119.956,4,0.565,12
6898,Chuck Berry,Driftin' Blues,1456221,1999-01-01,0.203,0.372,417600,0.486,0.074,9,0.973,-13.896,1,0.146,183.429,3,0.448,15
6899,Andrea Bocelli,Il Mare Calmo Della Sera,465598,1994-01-01,0.791,0.362,274219,0.453,0.000254,2,0.108,-6.79,1,0.0306,68.984,4,0.0783,30
6900,Kelly Clarkson,Can We Go Back?,40393,2016-07-22,0.811,0.617,249973,0.238,7.77e-05,6,0.126,-9.281,1,0.0314,127.979,4,0.185,60
6901,Overkill,Save Me,1577141,2017-08-25,0.307,0.731,163202,0.204,0.0109,9,0.0989,-11.314,0,0.0369,142.141,4,0.191,79
6902,Squeeze,Grouch Of The Day,66712,2008-03-10,0.00902,0.58,207560,0.89,0.0,9,0.0952,-7.563,1,0.0403,131.399,4,0.726,5
6903,Proclaimers,500 Miles,3486,2012-01-25,0.193,0.881,216480,0.541,0.0,4,0.141,-6.921,1,0.0339,131.876,4,0.852,57
6904,George Strait,"Oh Me, Oh My Sweet Baby",125267,1991,0.446,0.431,194613,0.8,0.0,0,0.0668,-7.558,1,0.0404,174.662,4,0.797,22
6905,Talking Heads,Bill,90641,2016-06-17,0.0312,0.886,177184,0.427,0.00099,6,0.0906,-10.028,1,0.145,108.034,4,0.23,81
6906,Celine Dion,I Know What Love Is,489292,1984-12-12,0.193,0.477,304787,0.471,1.76e-06,6,0.131,-10.036,1,0.0277,81.204,4,0.423,72
6907,The Temptations,Can't Get Next To You,601962,1971-08-14,0.188,0.768,228813,0.36,0.000431,0,0.0829,-12.164,1,0.0669,112.759,3,0.553,45
6908,Nitty Gritty Dirt Band,Wishing Well,93717,1999-10-11,0.123,0.861,212960,0.512,0.0,10,0.104,-9.596,0,0.0612,104.902,4,0.767,54
6909,Vanilla Ice,O.K.S.,104635,2005-08-31,0.0719,0.906,219973,0.73,1.16e-05,4,0.0824,-6.111,0,0.244,85.778,4,0.781,9
6910,Yngwie Malmsteen,"As Above, So Below",6705,2016-12-14,0.867,0.425,235348,0.244,0.0,0,0.108,-11.667,1,0.0302,130.793,3,0.151,46
6911,Rascal Flatts,Then I Did,971869,2004-01-01,0.176,0.516,191507,0.807,5.37e-06,0,0.153,-4.969,1,0.049,96.047,4,0.605,34
6912,Iggy Pop,Never Met A Girl Like You Before,837,2009-05-26,0.0221,0.551,296747,0.624,0.0699,5,0.351,-6.835,0,0.0282,119.968,4,0.593,42
6913,Josh Groban,Au Jardin Des Sans Pourquoi,255874,2010-11-12,0.905,0.129,210480,0.35,0.00036,8,0.0934,-6.496,1,0.0324,62.232,4,0.081,28
6914,George Strait,Middle Of Nowhere,116741,1997-01-01,0.00565,0.693,268653,0.937,0.00411,9,0.0778,-6.298,1,0.0503,104.844,4,0.662,53
6915,Whitesnake,"Lonely Days, Lonely Nights",21326,1997,0.792,0.482,262200,0.524,0.219,1,0.103,-11.579,1,0.0297,179.073,4,0.701,22
6916,Morrissey,"Irish Blood, English Heart",372679,2008-03-25,0.00483,0.586,156400,0.791,0.00011,9,0.223,-5.222,0,0.0387,140.087,4,0.358,37
6917,Utada Hikaru,Devil Inside,414627,2006-01-01,0.32,0.677,318267,0.73,0.161,11,0.206,-5.404,0,0.0261,88.495,4,0.243,60
6918,Widespread Panic,Saint Ex,84639,2010-05-25,0.211,0.282,407067,0.754,0.00639,4,0.105,-5.193,0,0.0336,142.307,4,0.164,21
6919,Zebrahead,Falling Apart,1388644,2015-01-27,8.26e-05,0.528,188920,0.942,0.0,3,0.344,-2.825,0,0.0512,110.058,4,0.421,67
6920,Judy Garland,That's All,355359,2005-01-01,0.886,0.651,232533,0.293,0.0,2,0.112,-10.575,1,0.0279,104.063,4,0.313,71
6921,Oasis,Scorpio Rising,6559,2012-09-18,0.911,0.609,145227,0.572,0.538,9,0.0905,-9.022,1,0.0336,119.032,4,0.109,35
6922,Europe,Always The Pretenders,167975,2013-01-01,0.123,0.679,176280,0.801,0.0,6,0.0338,-5.235,1,0.0747,143.031,4,0.848,25
6923,Virgin Steele,Don't Close Your Eyes,80292,1990-08-07,0.723,0.618,251560,0.271,0.000558,7,0.129,-13.695,1,0.026,78.334,4,0.264,54
6924,Kelly Clarkson,Fading,67285,2016-11-17,0.515,0.662,280055,0.482,0.00553,9,0.119,-9.786,1,0.0464,98.05,4,0.294,67
6925,Bob Seger,Train Man,556583,2003-01-01,0.186,0.445,223040,0.457,0.00979,4,0.0842,-9.435,1,0.0336,142.939,4,0.186,33
6926,U2,Stand Up Comedy,2076190,2009-01-01,0.00206,0.413,229547,0.905,4.69e-05,1,0.105,-4.237,0,0.0364,180.047,4,0.612,30
6927,Oliver,Long Time Coming,15402,2016-04-05,0.319,0.743,194638,0.672,1.22e-06,2,0.0826,-8.792,1,0.134,89.978,4,0.156,41
6928,Deep Purple,The Battle Rages On,518707,2013-01-08,4.92e-05,0.379,137067,0.926,0.0,9,0.325,-1.31,1,0.0563,132.015,4,0.62,32
6929,Richard Marx,To Where You Are,255874,2001-11-20,0.651,0.286,233893,0.322,0.000335,5,0.0994,-9.288,1,0.0317,124.96,4,0.109,54
6930,Demi Lovato,Heart By Heart,749179,1964,0.279,0.883,172333,0.464,1.51e-05,10,0.0744,-11.251,1,0.0591,111.548,4,0.925,70
6931,Bread,Never Let Her Go,1041029,2010-12-14,0.0434,0.483,259947,0.322,0.0,1,0.209,-11.071,0,0.0277,135.757,4,0.247,45
6932,Katy Perry,Would You Care,83769,2014-10-28,0.000255,0.423,237186,0.944,0.000307,8,0.0846,-5.399,1,0.081,139.966,4,0.568,42
6933,Pogues,Streams Of Whiskey,142523,1984,0.00575,0.601,152960,0.896,1.31e-06,2,0.314,-8.769,1,0.0326,137.809,4,0.969,36
6934,Robbie Williams,Beautiful Day,2076190,2000-01-01,0.0144,0.537,248067,0.921,0.00479,2,0.382,-6.474,1,0.0481,136.264,4,0.467,63
6935,Norah Jones,What Am I To You?,1264500,2004-02-10,0.694,0.651,210000,0.347,0.0249,0,0.11,-9.175,1,0.0341,75.978,4,0.533,60
6936,Norah Jones,Lonestar,224907,1995,0.247,0.557,239987,0.553,0.0,1,0.125,-7.954,1,0.0319,139.821,4,0.253,61
6937,John Mellencamp,R. Gang,425534,2013-01-01,0.013,0.726,332813,0.704,0.0,11,0.103,-7.629,0,0.0548,120.957,4,0.379,37
6938,Taylor Swift,Our Last Night,293616,2017-09-26,0.00335,0.593,235250,0.799,0.0157,4,0.125,-6.098,0,0.0317,99.975,4,0.355,64
6939,Kelly Family,All Along The Way,116298,2015-06-01,0.278,0.634,339440,0.51,2.9e-06,10,0.0741,-9.638,1,0.0299,119.051,4,0.316,49
6940,Religious Music,Alleluia! Sing To Jesus!,0,1987-12-11,0.943,0.196,261733,0.0742,0.00298,5,0.131,-23.927,1,0.0378,104.858,4,0.188,24
6941,Procol Harum,Juicy John Pink,71882,1969-06-02,0.946,0.613,124360,0.4,0.00364,9,0.111,-7.116,1,0.0476,109.006,4,0.75,19
6942,Kelly Clarkson,Dark Side,94723,2017-02-03,0.0643,0.329,204600,0.666,0.0,2,0.212,-5.853,0,0.118,82.36,4,0.513,63
6943,Tom T. Hall,Lost In Florida,39,2017-03-31,0.0493,0.461,174054,0.679,0.0,10,0.16,-5.883,0,0.155,80.144,4,0.567,6
6944,Roy Orbison,I Never Knew,2414276,2009-01-01,0.104,0.645,217013,0.773,7.76e-06,1,0.157,-4.865,1,0.0427,141.966,4,0.805,46
